,id,date,type,value,elo,avg_brightness,avg_entropy,avg_hm,img,title
2661,1591721298-8319,1886-01-01,arousal,0.613552709157,208.30559327400002,60.89754004050074,19.50113121608732,6.171254818782972,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Kop_van_een_skelet_met_brandende_sigaret_-_s0083V1962_-_Van_Gogh_Museum.jpg/1024px-Kop_van_een_skelet_met_brandende_sigaret_-_s0083V1962_-_Van_Gogh_Museum.jpg,Skull of a Skeleton with Burning Cigarette
2662,1591721298-8319,1885-01-01,creativity,0.60512309133,105.75089580299999,60.89754004050074,19.50113121608732,6.171254818782972,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Kop_van_een_skelet_met_brandende_sigaret_-_s0083V1962_-_Van_Gogh_Museum.jpg/1024px-Kop_van_een_skelet_met_brandende_sigaret_-_s0083V1962_-_Van_Gogh_Museum.jpg,Skull of a Skeleton with Burning Cigarette
2663,1591721298-8319,1886-01-01,creativity,0.60512309133,105.75089580299999,60.89754004050074,19.50113121608732,6.171254818782972,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Kop_van_een_skelet_met_brandende_sigaret_-_s0083V1962_-_Van_Gogh_Museum.jpg/1024px-Kop_van_een_skelet_met_brandende_sigaret_-_s0083V1962_-_Van_Gogh_Museum.jpg,Skull of a Skeleton with Burning Cigarette
2664,1591721298-8319,1885-01-01,valence,0.544224120917,30.0685070635,60.89754004050074,19.50113121608732,6.171254818782972,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Kop_van_een_skelet_met_brandende_sigaret_-_s0083V1962_-_Van_Gogh_Museum.jpg/1024px-Kop_van_een_skelet_met_brandende_sigaret_-_s0083V1962_-_Van_Gogh_Museum.jpg,Skull of a Skeleton with Burning Cigarette
2665,1591721298-8319,1886-01-01,valence,0.544224120917,30.0685070635,60.89754004050074,19.50113121608732,6.171254818782972,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Kop_van_een_skelet_met_brandende_sigaret_-_s0083V1962_-_Van_Gogh_Museum.jpg/1024px-Kop_van_een_skelet_met_brandende_sigaret_-_s0083V1962_-_Van_Gogh_Museum.jpg,Skull of a Skeleton with Burning Cigarette
2666,1591721298-8319,1885-01-01,cohesivity,0.573412668537,145.903603864,60.89754004050074,19.50113121608732,6.171254818782972,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Kop_van_een_skelet_met_brandende_sigaret_-_s0083V1962_-_Van_Gogh_Museum.jpg/1024px-Kop_van_een_skelet_met_brandende_sigaret_-_s0083V1962_-_Van_Gogh_Museum.jpg,Skull of a Skeleton with Burning Cigarette
2667,1591721298-8319,1886-01-01,cohesivity,0.573412668537,145.903603864,60.89754004050074,19.50113121608732,6.171254818782972,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Kop_van_een_skelet_met_brandende_sigaret_-_s0083V1962_-_Van_Gogh_Museum.jpg/1024px-Kop_van_een_skelet_met_brandende_sigaret_-_s0083V1962_-_Van_Gogh_Museum.jpg,Skull of a Skeleton with Burning Cigarette
2668,1591721298-9057,1884-05-01,cohesivity,0.535058244463,78.975677887,116.94835434491009,20.800384309606294,15.738918476223073,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Woman_Reeling_Yarn_f68_jh495.jpg/1024px-Woman_Reeling_Yarn_f68_jh495.jpg,Woman Reeling Yarn
2669,1591721298-9057,1884-05-01,valence,0.42955943724,-107.752070105,116.94835434491009,20.800384309606294,15.738918476223073,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Woman_Reeling_Yarn_f68_jh495.jpg/1024px-Woman_Reeling_Yarn_f68_jh495.jpg,Woman Reeling Yarn
2670,1591721298-9057,1884-05-01,creativity,0.524335444295,-40.842770933400004,116.94835434491009,20.800384309606294,15.738918476223073,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Woman_Reeling_Yarn_f68_jh495.jpg/1024px-Woman_Reeling_Yarn_f68_jh495.jpg,Woman Reeling Yarn
2671,1591721298-9057,1884-05-01,arousal,0.471874404808,19.1678149751,116.94835434491009,20.800384309606294,15.738918476223073,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Woman_Reeling_Yarn_f68_jh495.jpg/1024px-Woman_Reeling_Yarn_f68_jh495.jpg,Woman Reeling Yarn
2672,1591721298-8560,1888-03-01,valence,0.665736761738,294.057008834,120.61817510077293,20.831000362407305,3.6861603659428197,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Van_Gogh_1888-03%2C_Arles_-_Two_Lovers_%28Fragment%29_F_544_JH_1369.jpg/1024px-Van_Gogh_1888-03%2C_Arles_-_Two_Lovers_%28Fragment%29_F_544_JH_1369.jpg,"Two Lovers
(Fragment)"
2673,1591721298-8560,1888-03-01,cohesivity,0.5171552646809999,71.7513490028,120.61817510077293,20.831000362407305,3.6861603659428197,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Van_Gogh_1888-03%2C_Arles_-_Two_Lovers_%28Fragment%29_F_544_JH_1369.jpg/1024px-Van_Gogh_1888-03%2C_Arles_-_Two_Lovers_%28Fragment%29_F_544_JH_1369.jpg,"Two Lovers
(Fragment)"
2674,1591721298-8560,1888-03-01,creativity,0.5677062406260001,120.614177845,120.61817510077293,20.831000362407305,3.6861603659428197,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Van_Gogh_1888-03%2C_Arles_-_Two_Lovers_%28Fragment%29_F_544_JH_1369.jpg/1024px-Van_Gogh_1888-03%2C_Arles_-_Two_Lovers_%28Fragment%29_F_544_JH_1369.jpg,"Two Lovers
(Fragment)"
2675,1591721298-8560,1888-03-01,arousal,0.5745675449140001,139.095613371,120.61817510077293,20.831000362407305,3.6861603659428197,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Van_Gogh_1888-03%2C_Arles_-_Two_Lovers_%28Fragment%29_F_544_JH_1369.jpg/1024px-Van_Gogh_1888-03%2C_Arles_-_Two_Lovers_%28Fragment%29_F_544_JH_1369.jpg,"Two Lovers
(Fragment)"
2676,1591721298-8218,1885-03-01,creativity,0.363982222237,-170.64058321299999,86.35785793855534,20.86597194159189,2.775593422438866,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Van_Gogh_-_B%C3%A4uerin_im_Hausflur_stehend.jpeg/1024px-Van_Gogh_-_B%C3%A4uerin_im_Hausflur_stehend.jpeg,Peasant Woman Standing Indoors
2677,1591721298-8218,1885-03-01,arousal,0.515645765012,63.5751455092,86.35785793855534,20.86597194159189,2.775593422438866,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Van_Gogh_-_B%C3%A4uerin_im_Hausflur_stehend.jpeg/1024px-Van_Gogh_-_B%C3%A4uerin_im_Hausflur_stehend.jpeg,Peasant Woman Standing Indoors
2678,1591721298-8218,1885-03-01,cohesivity,0.412090486913,-145.720377202,86.35785793855534,20.86597194159189,2.775593422438866,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Van_Gogh_-_B%C3%A4uerin_im_Hausflur_stehend.jpeg/1024px-Van_Gogh_-_B%C3%A4uerin_im_Hausflur_stehend.jpeg,Peasant Woman Standing Indoors
2679,1591721298-8218,1885-03-01,valence,0.236926858878,-452.365330821,86.35785793855534,20.86597194159189,2.775593422438866,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Van_Gogh_-_B%C3%A4uerin_im_Hausflur_stehend.jpeg/1024px-Van_Gogh_-_B%C3%A4uerin_im_Hausflur_stehend.jpeg,Peasant Woman Standing Indoors
2680,1591721298-8664,1888-10-01,cohesivity,0.563900164563,138.521422506,145.02754744328718,20.861824864137393,5.487796314174969,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Vincent_van_Gogh_-_De_slaapkamer_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_De_slaapkamer_-_Google_Art_Project.jpg,Bedroom in Arles
2681,1591721298-8664,1888-10-01,arousal,0.543860517276,35.0052992072,145.02754744328718,20.861824864137393,5.487796314174969,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Vincent_van_Gogh_-_De_slaapkamer_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_De_slaapkamer_-_Google_Art_Project.jpg,Bedroom in Arles
2682,1591721298-8664,1888-10-01,valence,0.575290537802,112.053808718,145.02754744328718,20.861824864137393,5.487796314174969,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Vincent_van_Gogh_-_De_slaapkamer_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_De_slaapkamer_-_Google_Art_Project.jpg,Bedroom in Arles
2683,1591721298-8664,1888-10-01,creativity,0.545628049033,78.9097910143,145.02754744328718,20.861824864137393,5.487796314174969,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Vincent_van_Gogh_-_De_slaapkamer_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_De_slaapkamer_-_Google_Art_Project.jpg,Bedroom in Arles
2684,1591721298-8928,1890-06-01,creativity,0.492763964056,-36.1770400713,165.6872535342262,20.818157907922203,5.14483658739967,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Van_Gogh_Kind_mit_Orange.jpeg/1024px-Van_Gogh_Kind_mit_Orange.jpeg,Child with Orange
2685,1591721298-8928,1890-06-01,cohesivity,0.5860013909189999,169.816026961,165.6872535342262,20.818157907922203,5.14483658739967,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Van_Gogh_Kind_mit_Orange.jpeg/1024px-Van_Gogh_Kind_mit_Orange.jpeg,Child with Orange
2686,1591721298-8928,1890-06-01,valence,0.599405427942,189.688471595,165.6872535342262,20.818157907922203,5.14483658739967,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Van_Gogh_Kind_mit_Orange.jpeg/1024px-Van_Gogh_Kind_mit_Orange.jpeg,Child with Orange
2687,1591721298-8928,1890-06-01,arousal,0.47916599657,-37.4154034776,165.6872535342262,20.818157907922203,5.14483658739967,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Van_Gogh_Kind_mit_Orange.jpeg/1024px-Van_Gogh_Kind_mit_Orange.jpeg,Child with Orange
2688,1591721298-8322,1886-01-01,arousal,0.554257951877,55.234059721099996,160.36195042139022,20.714425337319373,0.8105571121464946,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Venustorso_-_s0056V1962_-_Van_Gogh_Museum.jpg/1024px-Venustorso_-_s0056V1962_-_Van_Gogh_Museum.jpg,Plaster Statuette of a Female Torso
2689,1591721298-8322,1886-01-01,valence,0.5481427179339999,97.90457455079999,160.36195042139022,20.714425337319373,0.8105571121464946,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Venustorso_-_s0056V1962_-_Van_Gogh_Museum.jpg/1024px-Venustorso_-_s0056V1962_-_Van_Gogh_Museum.jpg,Plaster Statuette of a Female Torso
2690,1591721298-8322,1886-01-01,cohesivity,0.53781847081,46.189547369399996,160.36195042139022,20.714425337319373,0.8105571121464946,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Venustorso_-_s0056V1962_-_Van_Gogh_Museum.jpg/1024px-Venustorso_-_s0056V1962_-_Van_Gogh_Museum.jpg,Plaster Statuette of a Female Torso
2691,1591721298-8322,1886-01-01,creativity,0.487865422228,-17.9428661589,160.36195042139022,20.714425337319373,0.8105571121464946,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Venustorso_-_s0056V1962_-_Van_Gogh_Museum.jpg/1024px-Venustorso_-_s0056V1962_-_Van_Gogh_Museum.jpg,Plaster Statuette of a Female Torso
2692,1591721298-8593,1888-06-01,cohesivity,0.543783803619,10.8206539443,152.3805867306472,20.849086337774807,5.440757047389911,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Vincent_van_Gogh_-_Zeegezicht_bij_Les_Saintes-Maries-de-la-Mer_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_Zeegezicht_bij_Les_Saintes-Maries-de-la-Mer_-_Google_Art_Project.jpg,Seascape at Saintes-Maries
2693,1591721298-8593,1888-06-01,creativity,0.563389595546,91.69887156780001,152.3805867306472,20.849086337774807,5.440757047389911,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Vincent_van_Gogh_-_Zeegezicht_bij_Les_Saintes-Maries-de-la-Mer_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_Zeegezicht_bij_Les_Saintes-Maries-de-la-Mer_-_Google_Art_Project.jpg,Seascape at Saintes-Maries
2694,1591721298-8593,1888-06-01,arousal,0.667346497455,284.148562705,152.3805867306472,20.849086337774807,5.440757047389911,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Vincent_van_Gogh_-_Zeegezicht_bij_Les_Saintes-Maries-de-la-Mer_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_Zeegezicht_bij_Les_Saintes-Maries-de-la-Mer_-_Google_Art_Project.jpg,Seascape at Saintes-Maries
2695,1591721298-8593,1888-06-01,valence,0.620156251741,189.092664315,152.3805867306472,20.849086337774807,5.440757047389911,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Vincent_van_Gogh_-_Zeegezicht_bij_Les_Saintes-Maries-de-la-Mer_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_Zeegezicht_bij_Les_Saintes-Maries-de-la-Mer_-_Google_Art_Project.jpg,Seascape at Saintes-Maries
2696,1591721298-8336,1886-01-01,valence,0.560881052676,110.55418881,95.59781311078535,20.654779446541774,10.847296148901654,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Van_gogh_flowers_in_a_blue_vase_jh_add20.jpg/1024px-Van_gogh_flowers_in_a_blue_vase_jh_add20.jpg,Flowers in a Blue Vase
2697,1591721298-8336,1886-01-01,arousal,0.516559511578,75.7576446876,95.59781311078535,20.654779446541774,10.847296148901654,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Van_gogh_flowers_in_a_blue_vase_jh_add20.jpg/1024px-Van_gogh_flowers_in_a_blue_vase_jh_add20.jpg,Flowers in a Blue Vase
2698,1591721298-8336,1886-01-01,creativity,0.48994782929499997,16.7896488452,95.59781311078535,20.654779446541774,10.847296148901654,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Van_gogh_flowers_in_a_blue_vase_jh_add20.jpg/1024px-Van_gogh_flowers_in_a_blue_vase_jh_add20.jpg,Flowers in a Blue Vase
2699,1591721298-8336,1886-01-01,cohesivity,0.531281750892,75.4502441648,95.59781311078535,20.654779446541774,10.847296148901654,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Van_gogh_flowers_in_a_blue_vase_jh_add20.jpg/1024px-Van_gogh_flowers_in_a_blue_vase_jh_add20.jpg,Flowers in a Blue Vase
2700,1591721298-8169,1884-12-01,arousal,0.5149892655,33.267786727600004,83.3009413546523,20.831496558519326,3.434813684441342,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Van_Gogh_-_Kopf_einer_alten_B%C3%A4uerin_mit_wei%C3%9Fer_Haube.jpeg/1024px-Van_Gogh_-_Kopf_einer_alten_B%C3%A4uerin_mit_wei%C3%9Fer_Haube.jpeg,Head of an Old Peasant Woman with White Cap
2701,1591721298-8169,1884-12-01,creativity,0.481512390945,-30.936905270300002,83.3009413546523,20.831496558519326,3.434813684441342,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Van_Gogh_-_Kopf_einer_alten_B%C3%A4uerin_mit_wei%C3%9Fer_Haube.jpeg/1024px-Van_Gogh_-_Kopf_einer_alten_B%C3%A4uerin_mit_wei%C3%9Fer_Haube.jpeg,Head of an Old Peasant Woman with White Cap
2702,1591721298-8169,1884-12-01,valence,0.34928119807700003,-208.008006516,83.3009413546523,20.831496558519326,3.434813684441342,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Van_Gogh_-_Kopf_einer_alten_B%C3%A4uerin_mit_wei%C3%9Fer_Haube.jpeg/1024px-Van_Gogh_-_Kopf_einer_alten_B%C3%A4uerin_mit_wei%C3%9Fer_Haube.jpeg,Head of an Old Peasant Woman with White Cap
2703,1591721298-8169,1884-12-01,cohesivity,0.43967680461099995,-3.3578994920999996,83.3009413546523,20.831496558519326,3.434813684441342,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Van_Gogh_-_Kopf_einer_alten_B%C3%A4uerin_mit_wei%C3%9Fer_Haube.jpeg/1024px-Van_Gogh_-_Kopf_einer_alten_B%C3%A4uerin_mit_wei%C3%9Fer_Haube.jpeg,Head of an Old Peasant Woman with White Cap
2704,1591721298-8829,1889-12-01,valence,0.517251413318,28.2416597396,114.93994743441358,20.865976240599768,3.846075127596408,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/De_tuin_van_de_inrichting_-_s0196V1962_-_Van_Gogh_Museum.jpg/1024px-De_tuin_van_de_inrichting_-_s0196V1962_-_Van_Gogh_Museum.jpg,The Garden of Saint-Paul Hospital
2705,1591721298-8829,1889-12-01,arousal,0.567884597571,100.284030517,114.93994743441358,20.865976240599768,3.846075127596408,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/De_tuin_van_de_inrichting_-_s0196V1962_-_Van_Gogh_Museum.jpg/1024px-De_tuin_van_de_inrichting_-_s0196V1962_-_Van_Gogh_Museum.jpg,The Garden of Saint-Paul Hospital
2706,1591721298-8829,1889-12-01,creativity,0.583686397107,124.61914065200001,114.93994743441358,20.865976240599768,3.846075127596408,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/De_tuin_van_de_inrichting_-_s0196V1962_-_Van_Gogh_Museum.jpg/1024px-De_tuin_van_de_inrichting_-_s0196V1962_-_Van_Gogh_Museum.jpg,The Garden of Saint-Paul Hospital
2707,1591721298-8829,1889-12-01,cohesivity,0.505753258861,4.9670235865,114.93994743441358,20.865976240599768,3.846075127596408,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/De_tuin_van_de_inrichting_-_s0196V1962_-_Van_Gogh_Museum.jpg/1024px-De_tuin_van_de_inrichting_-_s0196V1962_-_Van_Gogh_Museum.jpg,The Garden of Saint-Paul Hospital
2708,1591721298-9020,1882-09-01,valence,0.38241127520999996,-165.076542735,188.4698206446784,20.407087634523112,6.389504944152613,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Woman_with_a_Broom2.jpg/1024px-Woman_with_a_Broom2.jpg,Woman with a Broom
2709,1591721298-9020,1882-09-01,cohesivity,0.574210705714,69.5847862904,188.4698206446784,20.407087634523112,6.389504944152613,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Woman_with_a_Broom2.jpg/1024px-Woman_with_a_Broom2.jpg,Woman with a Broom
2710,1591721298-9020,1882-09-01,creativity,0.42571736034999996,-134.629219166,188.4698206446784,20.407087634523112,6.389504944152613,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Woman_with_a_Broom2.jpg/1024px-Woman_with_a_Broom2.jpg,Woman with a Broom
2711,1591721298-9020,1882-09-01,arousal,0.43408044407799995,-98.8178685452,188.4698206446784,20.407087634523112,6.389504944152613,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Woman_with_a_Broom2.jpg/1024px-Woman_with_a_Broom2.jpg,Woman with a Broom
2712,1591721298-8108,1883-08-01,cohesivity,0.471938933952,-32.9638370667,105.00582586550243,20.787875471188254,5.067062033326757,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Van_Gogh_-_Liegende_Kuh.jpeg/1024px-Van_Gogh_-_Liegende_Kuh.jpeg,Lying Cow
2713,1591721298-8108,1883-08-01,arousal,0.456870379353,-84.7938854642,105.00582586550243,20.787875471188254,5.067062033326757,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Van_Gogh_-_Liegende_Kuh.jpeg/1024px-Van_Gogh_-_Liegende_Kuh.jpeg,Lying Cow
2714,1591721298-8108,1883-08-01,valence,0.34880277454400005,-267.538590951,105.00582586550243,20.787875471188254,5.067062033326757,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Van_Gogh_-_Liegende_Kuh.jpeg/1024px-Van_Gogh_-_Liegende_Kuh.jpeg,Lying Cow
2715,1591721298-8108,1883-08-01,creativity,0.36325693474,-195.97599166700002,105.00582586550243,20.787875471188254,5.067062033326757,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Van_Gogh_-_Liegende_Kuh.jpeg/1024px-Van_Gogh_-_Liegende_Kuh.jpeg,Lying Cow
2716,1591721298-8577,1888-04-01,valence,0.678409862833,259.219581279,136.28062086838943,20.796121463666662,5.9403744998310986,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Van_Gogh_-_Pfad_durch_eine_Wiese_mit_Weiden.jpeg/1024px-Van_Gogh_-_Pfad_durch_eine_Wiese_mit_Weiden.jpeg,Path Through a Field with Willows
2717,1591721298-8577,1888-04-01,cohesivity,0.5256530093680001,39.302948849699995,136.28062086838943,20.796121463666662,5.9403744998310986,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Van_Gogh_-_Pfad_durch_eine_Wiese_mit_Weiden.jpeg/1024px-Van_Gogh_-_Pfad_durch_eine_Wiese_mit_Weiden.jpeg,Path Through a Field with Willows
2718,1591721298-8577,1888-04-01,arousal,0.651841482016,270.776704942,136.28062086838943,20.796121463666662,5.9403744998310986,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Van_Gogh_-_Pfad_durch_eine_Wiese_mit_Weiden.jpeg/1024px-Van_Gogh_-_Pfad_durch_eine_Wiese_mit_Weiden.jpeg,Path Through a Field with Willows
2719,1591721298-8577,1888-04-01,creativity,0.622608403076,208.163597555,136.28062086838943,20.796121463666662,5.9403744998310986,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Van_Gogh_-_Pfad_durch_eine_Wiese_mit_Weiden.jpeg/1024px-Van_Gogh_-_Pfad_durch_eine_Wiese_mit_Weiden.jpeg,Path Through a Field with Willows
2720,1591721298-8190,1885-01-01,creativity,0.444520228309,-7.854734366869999,114.20201767487423,20.81652598068261,3.5327688227422547,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Van_Gogh_-_Kopf_einer_B%C3%A4uerin_mit_wei%C3%9Fer_Haube1.jpeg/1024px-Van_Gogh_-_Kopf_einer_B%C3%A4uerin_mit_wei%C3%9Fer_Haube1.jpeg,Head of a Peasant Woman with White Cap
2721,1591721298-8190,1885-01-01,cohesivity,0.5305033994380001,10.233303579400001,114.20201767487423,20.81652598068261,3.5327688227422547,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Van_Gogh_-_Kopf_einer_B%C3%A4uerin_mit_wei%C3%9Fer_Haube1.jpeg/1024px-Van_Gogh_-_Kopf_einer_B%C3%A4uerin_mit_wei%C3%9Fer_Haube1.jpeg,Head of a Peasant Woman with White Cap
2722,1591721298-8190,1885-01-01,valence,0.416274625193,-122.606687036,114.20201767487423,20.81652598068261,3.5327688227422547,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Van_Gogh_-_Kopf_einer_B%C3%A4uerin_mit_wei%C3%9Fer_Haube1.jpeg/1024px-Van_Gogh_-_Kopf_einer_B%C3%A4uerin_mit_wei%C3%9Fer_Haube1.jpeg,Head of a Peasant Woman with White Cap
2723,1591721298-8190,1885-01-01,arousal,0.477298302055,-6.04228933993,114.20201767487423,20.81652598068261,3.5327688227422547,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Van_Gogh_-_Kopf_einer_B%C3%A4uerin_mit_wei%C3%9Fer_Haube1.jpeg/1024px-Van_Gogh_-_Kopf_einer_B%C3%A4uerin_mit_wei%C3%9Fer_Haube1.jpeg,Head of a Peasant Woman with White Cap
2724,1591721298-8805,1889-10-01,valence,0.484191403559,-27.497131147399998,152.84967964872828,20.859905058975784,4.620411444223404,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Van_Gogh_-_Garten_des_Hospitals_Saint-Paul2.jpeg/1024px-Van_Gogh_-_Garten_des_Hospitals_Saint-Paul2.jpeg,The Garden of Saint-Paul Hospital
2725,1591721298-8805,1889-10-01,arousal,0.451306721058,-28.5351813894,152.84967964872828,20.859905058975784,4.620411444223404,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Van_Gogh_-_Garten_des_Hospitals_Saint-Paul2.jpeg/1024px-Van_Gogh_-_Garten_des_Hospitals_Saint-Paul2.jpeg,The Garden of Saint-Paul Hospital
2726,1591721298-8805,1889-10-01,creativity,0.52206465319,26.9774767078,152.84967964872828,20.859905058975784,4.620411444223404,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Van_Gogh_-_Garten_des_Hospitals_Saint-Paul2.jpeg/1024px-Van_Gogh_-_Garten_des_Hospitals_Saint-Paul2.jpeg,The Garden of Saint-Paul Hospital
2727,1591721298-8805,1889-10-01,cohesivity,0.43679323726,-104.056073606,152.84967964872828,20.859905058975784,4.620411444223404,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Van_Gogh_-_Garten_des_Hospitals_Saint-Paul2.jpeg/1024px-Van_Gogh_-_Garten_des_Hospitals_Saint-Paul2.jpeg,The Garden of Saint-Paul Hospital
2728,1591721298-9112,1881-09-01,creativity,0.44191017193899995,-83.240665241,192.25294300426137,19.97821648500238,18.819662813997127,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Peasant_Sitting_by_the_Fireplace_%28%22Worn_Out%22%29_jh35.jpg/1024px-Peasant_Sitting_by_the_Fireplace_%28%22Worn_Out%22%29_jh35.jpg,"Peasant Sitting by the Fireplace (""Worn Out"")"
2729,1591721298-9112,1881-09-01,cohesivity,0.48503926460600005,-74.1778428517,192.25294300426137,19.97821648500238,18.819662813997127,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Peasant_Sitting_by_the_Fireplace_%28%22Worn_Out%22%29_jh35.jpg/1024px-Peasant_Sitting_by_the_Fireplace_%28%22Worn_Out%22%29_jh35.jpg,"Peasant Sitting by the Fireplace (""Worn Out"")"
2730,1591721298-9112,1881-09-01,valence,0.34228571184199996,-277.914216612,192.25294300426137,19.97821648500238,18.819662813997127,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Peasant_Sitting_by_the_Fireplace_%28%22Worn_Out%22%29_jh35.jpg/1024px-Peasant_Sitting_by_the_Fireplace_%28%22Worn_Out%22%29_jh35.jpg,"Peasant Sitting by the Fireplace (""Worn Out"")"
2731,1591721298-9112,1881-09-01,arousal,0.46916205384,-74.4659283661,192.25294300426137,19.97821648500238,18.819662813997127,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Peasant_Sitting_by_the_Fireplace_%28%22Worn_Out%22%29_jh35.jpg/1024px-Peasant_Sitting_by_the_Fireplace_%28%22Worn_Out%22%29_jh35.jpg,"Peasant Sitting by the Fireplace (""Worn Out"")"
2732,1591721298-8203,1885-02-01,creativity,0.373487846501,-226.961022115,94.3756810959919,20.72286555391889,1.4107179452178704,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Van_Gogh_-_Kopf_einer_jungen_B%C3%A4uerin_mit_dunkler_Haube.jpeg/1024px-Van_Gogh_-_Kopf_einer_jungen_B%C3%A4uerin_mit_dunkler_Haube.jpeg,Head of a Young Peasant Woman with Dark Cap
2733,1591721298-8203,1885-03-01,creativity,0.373487846501,-226.961022115,94.3756810959919,20.72286555391889,1.4107179452178704,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Van_Gogh_-_Kopf_einer_jungen_B%C3%A4uerin_mit_dunkler_Haube.jpeg/1024px-Van_Gogh_-_Kopf_einer_jungen_B%C3%A4uerin_mit_dunkler_Haube.jpeg,Head of a Young Peasant Woman with Dark Cap
